target,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total
1,0.037444933920704845,0.0,0.10000000000000002,0.0,0.017,0.0,0.02338376891334251,0.030603060306030605,0.032319391634980994,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06238532110091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002666119770303527,0.0,0.0,0.0,0.0,0.0005074897866545622,0.0009010812975570685,0.00909090909090909
1,0.019823788546255505,0.03431372549019608,0.11568627450980393,0.0,0.03900000000000001,0.03231292517006803,0.0,0.0,0.017110266159695818,0.021452145214521455,0.0,0.1623578076525336,0.03423423423423424,0.0,0.0,0.0,0.012605042016806723,0.0,0.19946666666666668,0.0049504950495049506,0.09720972097209722,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17445838084378565,0.0037940935192780968,0.0,0.179444547078022,0.21789105447276366,0.0,0.004581933726736271,0.005306367641169403,0.04842171717171717
0,0.0,0.0,0.18235294117647063,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04650000000000001,0.0,0.0,0.14933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.05582232893157263,0.0,0.0,0.06512605042016807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999546073536087,0.00040048057669203043,0.003851010101010101
1,0.0,0.0,0.0411764705882353,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.08686659772492243,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462046204620462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05461638491547463,0.0,0.0,0.018901890189018902,0.0,0.0,0.0,0.0,0.0,0.0,0.06712018140589569,0.0,0.0,0.0,0.0058449548810500405,0.0,0.0,0.0,0.0,0.0016404902405810257,0.003804565478574289,0.023863636363636365
0,0.0,0.015406162464985995,0.0,0.0,0.066,0.03741496598639456,0.0,0.039603960396039604,0.08365019011406845,0.048954895489548955,0.0,0.0,0.039639639639639644,0.022000000000000002,0.0,0.0665,0.0,0.0,0.04746666666666667,0.0,0.039603960396039604,0.0,0.0,0.0176,0.1603456553048488,0.21368547418967587,0.019801980198019806,0.024202420242024205,0.015406162464985995,0.03741496598639456,0.0176,0.046218487394957986,0.0,0.046218487394957986,0.011000000000000001,0.028608582574772428,0.16110304789550073,0.0,0.0,0.046218487394957986,0.0,0.0,0.06162464985994398,0.0,0.010270774976657328,0.0,0.0,0.0,0.03375142531356899,0.03814602132895817,0.027199215878461157,0.011453907260299281,0.037148092620356496,0.0,0.0022015433499773035,0.0041049259110933125,0.025883838383838384
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23991726990692863,0.0,0.0,0.0,0.0,0.0,0.0,0.06186666666666667,0.0,0.10441044104410441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.07629204265791632,0.0,0.004556930845495412,0.0,0.0,0.0008824330458465729,0.0017020424509411295,0.004419191919191919
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37443744374437443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0.16662582700318548,0.0209372498306546,0.0,0.0,0.001724920562868815,0.0017020424509411295,0.0017676767676767678
1,0.0,0.0,0.0,0.0,0.0,0.0,0.31636863823933975,0.0,0.0,0.0,0.29118773946360155,0.23784901758014476,0.0,0.0,0.0,0.038000000000000006,0.0,0.08360836083608361,0.16373333333333334,0.0,0.207020702070207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015949257959233944,0.0,0.0,0.009361779391738538,0.014116940328394074,0.011363636363636364
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09601536245799329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13003901170351104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004957201798140279,0.0,0.0,0.0002269632319564231,0.00020024028834601522,0.0008838383838383839
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736297828335057,0.0,0.0,0.0,0.0,0.12745098039215688,0.0,0.0,0.0,0.0819081908190819,0.0,0.0,0.0,0.08785405664906386,0.0,0.0,0.0,0.0,0.15476190476190477,0.0,0.0,0.0,0.0,0.0,0.11833550065019505,0.0,0.0,0.0819081908190819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012715340442986053,0.0,0.007666728246813227,0.0,0.0,0.0014307762142532908,0.001301561874249099,0.004166666666666667
1,0.0,0.09243697478991597,0.10980392156862748,0.0,0.0,0.15986394557823128,0.0,0.0333033303330333,0.07034220532319392,0.041254125412541254,0.0,0.21406411582213028,0.0,0.0,0.0,0.0,0.05182072829131653,0.0,0.13066666666666668,0.0,0.0846084608460846,0.0,0.0,0.0144,0.0,0.0,0.0054005400540054005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203445447087777,0.0,0.009083071617710449,0.01782442112277195,0.0,0.0013999092147072172,0.003303964757709251,0.015025252525252525
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12481857764876632,0.0,0.025202520252025205,0.0,0.0,0.0,0.0,0.0,0.04014939309056956,0.07800453514739229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014135270086246027,0.001501802162595114,0.011237373737373737
1,0.037444933920704845,0.018207282913165267,0.2431372549019608,0.0,0.053000000000000005,0.10544217687074829,0.060522696011004136,0.015301530153015303,0.15019011406844107,0.043454345434543455,0.0996168582375479,0.13753877973112721,0.030630630630630637,0.0,0.1405895691609977,0.031,0.011204481792717087,0.14631463146314633,0.1418666666666667,0.009350935093509352,0.1035103510351035,0.0,0.14495412844036695,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.0,0.0037348272642390287,0.0,0.0,0.0,0.0,0.007178014766201805,0.0,0.0069277664880842416,0.035149092120606365,0.0007060366130415049,0.005197458011802088,0.05826992390869043,0.08484848484848485
1,0.0,0.0,0.03921568627450981,0.0,0.04000000000000001,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543417366946779,0.04400440044004401,0.13066666666666668,0.011001100110011002,0.05490549054905491,0.2625730994152047,0.11192660550458715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009337068160597572,0.0,0.0,0.0,0.0,0.0,0.0,0.011761807993103023,0.037148092620356496,0.024106107216702807,0.005935542442124375,0.0054064877853424115,0.030871212121212122
1,0.0,0.031512605042016806,0.0,0.0,0.045000000000000005,0.07653061224489796,0.06189821182943605,0.04050405040504051,0.0,0.09900990099009901,0.0,0.04653567735263702,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.04050405040504051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024752475247524754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028814602132895818,0.0,0.006465915388878625,0.0,0.0,0.0012419428052655472,0.001301561874249099,0.008459595959595959
0,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.10453333333333334,0.0,0.0882088208820882,0.0,0.0,0.0,0.09409505520883342,0.11764705882352941,0.05880588058805881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001932818883340899,0.0016019223067681217,0.006060606060606061
1,0.0,0.0,0.26470588235294124,0.0,0.067,0.0,0.0,0.0,0.0,0.03685368536853686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07370737073707372,0.03573333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127917833800187,0.0,0.0,0.0,0.0,0.0,0.0,0.024693638770860275,0.018990504747626192,0.0,0.0013862914207898322,0.0019022827392871445,0.008712121212121211
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15676567656765678,0.0,0.0,0.0,0.0,0.34213685474189676,0.0,0.0,0.0,0.0,0.0,0.0,0.1330532212885154,0.0,0.0,0.0,0.0,0.055680885972108275,0.0,0.0,0.0,0.0,0.0,0.0,0.0005681818181818182
1,0.06387665198237885,0.0,0.05686274509803922,0.0,0.028999999999999998,0.0,0.0,0.026102610261026102,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.41036414565826335,0.0638063806380638,0.09333333333333334,0.0,0.15751575157515751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07542262678803639,0.0,0.0,0.0,0.06092436974789916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003277349069450748,0.000500600720865038,0.00707070707070707
0,0.07048458149779735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03520352035203521,0.0,0.3340227507755946,0.0,0.0,0.0,0.0,0.0,0.0,0.017066666666666667,0.0,0.0,0.0,0.0,0.0,0.18626980316850697,0.15486194477791115,0.0,0.0,0.0,0.05442176870748299,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050451189499589835,0.0,0.0,0.0,0.0,0.000807989105764866,0.0010012014417300759,0.0086489898989899
1,0.0,0.029411764705882353,0.0823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08686659772492243,0.0,0.0,0.0,0.0,0.0,0.0924092409240924,0.15733333333333335,0.0,0.2277227722772277,0.0,0.15412844036697246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769073010664479,0.0,0.018474043968224642,0.04997501249375313,0.0,0.00274171584203359,0.008109731678013616,0.012373737373737374
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14293333333333336,0.0,0.12061206120612061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127917833800187,0.0,0.0,0.0,0.0,0.0,0.0,0.014502124515056345,0.0,0.0,2.995914661824779e-05,0.00010012014417300761,0.001893939393939394
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007262823422605537,0.00040048057669203043,0.000505050505050505
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050000000000002,0.0,0.0,0.0,0.0,0.0,0.09415204678362574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628278221208666,0.0,0.0,0.0073280374407291085,0.0,0.0,0.0030258738084430327,0.0010012014417300759,0.006502525252525252
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000600060006002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525252525252525
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480348034803481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415499533146591,0.0,0.0,0.0,0.0,0.0,0.0,0.04489192684278589,0.0,0.0,5.991829323649558e-05,0.00010012014417300761,0.000946969696969697
0,0.07709251101321585,0.0,0.1392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.01925192519251925,0.0,0.0734229576008273,0.0,0.0,0.0,0.0,0.0,0.0,0.39840000000000003,0.0,0.09540954095409541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01633986928104575,0.0,0.0,0.0,0.0,0.006870385561936013,0.0,0.0,0.0,0.0,0.0,0.0,0.002462121212121212
1,0.0,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.155893536121673,0.0,0.0,0.027921406411582216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05940594059405941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07022106631989597,0.0,0.0,0.04860486048604861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008437856328392248,0.023174733388022967,0.0,0.001139232711373853,0.0,0.0,0.0015124829777576035,0.0032038446135362435,0.013068181818181817
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.04840484048404841,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386066763425254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039909297052154194,0.0,0.0,0.0,0.018252666119770302,0.014457240872335209,0.0,0.0,0.0029754400121034847,0.005488878801634136,0.006908289947937525,0.019065656565656564
1,0.0,0.0,0.0,0.0,0.0,0.008503401360544218,0.0,0.030603060306030605,0.0,0.0,0.0421455938697318,0.08376421923474664,0.00900900900900901,0.011000000000000001,0.0,0.0,0.10504201680672269,0.0,0.0,0.0,0.0,0.0,0.009174311926605503,0.0,0.0556889102256361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027502750275027505,0.0,0.0,0.02990897269180754,0.00725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453819840364881,0.0109721082854799,0.0,0.0,0.008828918873896386,0.0,0.0007843849296413982,0.0031037244693632358,0.05738636363636364
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18346666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16059757236227823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005447117566954154,0.0003003604325190228,0.00044191919191919195
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014656074881458217,0.0,0.0,0.0014906945074897866,0.0008009611533840609,0.0022727272727272726
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895553257497415,0.05045045045045046,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0,0.0,0.041286605856937116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036410923276983094,0.0,0.0,0.0,0.0,0.0,0.019607843137254905,0.0,0.0,0.0,0.0126984126984127,0.0,0.0,0.0,0.022149302707137,0.0,0.0013239731510560993,0.0,0.0,0.0002723558783477078,0.0006007208650380457,0.0032196969696969696
1,0.0,0.0,0.0,0.0,0.063,0.0,0.04264099037138928,0.05670567056705671,0.05893536121673004,0.034653465346534656,0.11877394636015326,0.03205791106514995,0.05585585585585586,0.0,0.0,0.0155,0.0,0.0,0.16960000000000003,0.0,0.0279027902790279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014048400328137815,0.0,0.004218240039411293,0.0,0.0,0.0023032228778937813,0.0039046856227472966,0.011994949494949494
